time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-04-25T21:15:23Z,161,0,0,0,0,0,4977956,1467,1832067,0,0,0,0,0,0,7859,0,0,0,0,0,0,0,98,5,0,-16,1,5,4658,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,50496888,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7241,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:16:23Z,161,0,0,0,0,0,5043868,1467,1897979,0,0,0,0,0,0,15267,0,0,0,0,0,0,0,103,5,0,-16,1,5,8788,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,31486016,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,14767,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:17:23Z,161,0,0,0,0,0,5096156,1467,1950267,0,0,0,0,0,0,34663,0,0,0,0,0,0,0,104,5,0,-19,1,5,20390,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,30096896,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,34107,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:18:23Z,161,0,0,0,0,0,5163620,1467,2017731,0,0,0,0,0,0,34450,0,0,0,0,0,0,0,108,5,0,-21,1,5,20005,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,84,29511056,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,33920,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:19:23Z,161,0,0,0,0,0,5219612,1467,2073723,0,0,0,0,0,0,35007,0,0,0,0,0,0,0,110,5,0,-24,1,6,20391,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,199,45650032,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,34414,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:20:23Z,161,0,0,0,0,0,5268020,1467,2122131,0,0,0,0,0,0,36836,0,0,0,0,0,0,0,110,5,0,-28,1,5,20947,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,92,35585432,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,36278,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:21:23Z,161,0,0,0,0,0,5333900,1467,2188011,0,0,0,0,0,0,37032,0,0,0,0,0,0,0,113,5,0,-30,1,5,21477,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,180,41777032,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,36539,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:22:23Z,161,0,0,0,0,0,5365932,1467,2220043,0,0,0,0,0,0,33894,0,0,0,0,0,0,0,114,5,0,-33,1,5,20121,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,93,39869896,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,33344,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:23:23Z,161,0,0,0,0,0,5440364,1467,2294475,0,0,0,0,0,0,4897,0,0,0,0,0,0,0,119,5,0,-30,1,5,2731,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,49259104,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,4302,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:24:23Z,161,0,0,0,0,0,5522108,1467,2376219,0,0,0,0,0,0,4559,0,0,0,0,0,0,0,123,5,0,-29,1,5,2536,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,45427632,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,3983,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:25:23Z,161,0,0,0,0,0,5599212,1467,2453323,0,0,0,0,0,0,4853,0,0,0,0,0,0,0,128,5,0,-27,1,5,2817,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,52581192,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,4236,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:26:23Z,161,0,0,0,0,0,5683660,1467,2537771,0,0,0,0,0,0,6138,0,0,0,0,0,0,0,134,5,0,-25,1,5,3513,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,64605624,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,5544,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:27:23Z,161,0,0,0,0,0,5864972,1467,2719083,0,0,0,0,0,0,6266,0,0,0,0,0,0,0,142,5,0,-24,1,5,2857,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,55053400,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,5204,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:28:23Z,161,0,0,0,0,0,5932356,1467,2786467,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,145,5,0,-23,1,5,2479,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,65570320,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3694,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:29:23Z,161,0,0,0,0,0,6007772,1467,2861883,0,0,0,0,0,0,29023,0,0,0,0,0,0,0,148,5,0,-25,1,5,17011,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,69,41155720,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,28427,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:30:23Z,161,0,0,0,0,0,6082468,1467,2936579,0,0,0,0,0,0,40063,0,0,0,0,0,0,0,156,5,0,-28,1,5,23259,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,87,59704296,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39420,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:31:23Z,161,0,0,0,0,0,6149796,1467,3003907,0,0,0,0,0,0,37568,0,0,0,0,0,0,0,160,7,0,-31,1,6,21528,0,0,0,0,0, ,0,0,0,0,0,0,15345,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,88,58044936,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,36989,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:32:23Z,161,0,0,0,0,0,6190292,1467,3044403,0,0,0,0,0,0,37523,0,0,0,0,0,0,0,161,7,0,-34,1,6,22065,0,0,0,0,0, ,0,0,0,0,0,0,37239,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,99,66834136,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,36989,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:33:23Z,161,0,0,0,0,0,6249460,1467,3103571,0,0,0,0,0,0,40475,0,0,0,0,0,0,0,159,7,0,-38,1,6,23700,0,0,0,0,0, ,0,0,0,0,0,0,40135,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,201,65344960,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39837,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:34:23Z,161,0,0,0,0,0,6312548,1467,3166659,0,0,0,0,0,0,41209,0,0,0,0,0,0,0,161,7,0,-41,1,6,23838,0,0,0,0,0, ,0,0,0,0,0,0,40879,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,233,40036464,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,40584,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:35:23Z,161,0,0,0,0,0,6367340,1467,3221451,0,0,0,0,0,0,40166,0,0,0,0,0,0,0,164,7,0,-44,1,6,23556,0,0,0,0,0, ,0,0,0,0,0,0,39862,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,248,62324224,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39590,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:36:23Z,161,0,0,0,0,0,6422964,1467,3277075,0,0,0,0,0,0,34464,0,0,0,0,0,0,0,166,7,0,-46,1,6,20324,0,0,0,0,0, ,0,0,0,0,0,0,34147,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,174,68140624,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,33864,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:37:23Z,161,0,0,0,0,0,6515844,1467,3369955,0,0,0,0,0,0,17699,0,0,0,0,0,0,0,172,7,0,-46,1,6,10570,0,0,0,0,0, ,0,0,0,0,0,0,17374,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,59948840,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,17075,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:38:23Z,161,0,0,0,0,0,6595460,1467,3449571,0,0,0,0,0,0,18418,0,0,0,0,0,0,0,175,7,0,-46,1,6,11011,0,0,0,0,0, ,0,0,0,0,0,0,18095,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,134,67690304,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,17805,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:39:24Z,161,0,0,0,0,0,6673804,1467,3527915,0,0,0,0,0,0,4543,0,0,0,0,0,0,0,181,7,0,-45,1,6,2603,0,0,0,0,0, ,0,0,0,0,0,0,4215,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,67947264,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3928,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:40:24Z,161,0,0,0,0,0,6750948,1467,3605059,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,186,7,0,-43,1,6,1532,0,0,0,0,0, ,0,0,0,0,0,0,2749,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,55176008,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,2481,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:41:24Z,161,0,0,0,0,0,6835204,1467,3689315,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,193,7,0,-42,1,7,3211,0,0,0,0,0, ,0,0,0,0,0,0,5418,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,63018816,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,5139,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:42:24Z,161,0,0,0,0,0,6896196,1467,3750307,0,0,0,0,0,0,4491,0,0,0,0,0,0,0,197,7,0,-40,1,6,2607,0,0,0,0,0, ,0,0,0,0,0,0,4177,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,62373968,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3901,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:43:24Z,161,0,0,0,0,0,6971372,1467,3825483,0,0,0,0,0,0,2745,0,0,0,0,0,0,0,202,7,0,-38,1,6,1565,0,0,0,0,0, ,0,0,0,0,0,0,2429,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,71157656,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,2150,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25T21:44:24Z,161,0,0,0,0,0,7061836,1467,3915947,0,0,0,0,0,0,4851,0,0,0,0,0,0,0,205,7,0,-36,1,6,2420,0,0,0,0,0, ,0,0,0,0,0,0,4521,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,44600024,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,4226,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
